web_scraper_order,web_scraper_start_url,pagination,price,brand_name,product_name,image,item_page_title,item_page_link,data,data_1,Product_Name,product_image_url,size_availability,text_5,product_description
1771968900-102,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €122.95,ATM Anthony Thomas Melillo,Mixed Media Smocked Top,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/atman/atman308851c925/atman308851c925_1747666289994_2-0._QL90_UX1128_.jpg,ATM Anthony Thomas MelilloMixed Media Smocked TopPrevious Price €122.95Sale Price €24.59,https://www.shopbop.com/mixed-media-short-sleeve-crew/vp/v=1/1567466145.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2097350818&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_99,ATM Anthony Thomas Melillo,Mixed Media Smocked Top,ATM Anthony Thomas MelilloMixed Media Smocked Top,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/atman/atman308851c925/atman308851c925_1747666289994_2-0._QL90_UX1128_.jpg,,"Model measurements:
Size XS: Priyanka (5'9"") usually wears size XSView all model measurementsMeasurements from size XS
Length: 17.25in / 44.0cm, from shoulderSize Guide","Fabric: Lightweight, low-stretch jersey

Smocked elastic design and ruffle hem

Crew neck

Short sleeves

Shell: 100% cotton

Hand wash

Imported, Peru"
1771968905-103,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €76.32,ALIGNE,Omari Stripe Shorts,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/align/align3011933808/align3011933808_1746191551095_2-0._QL90_UX1128_.jpg,ALIGNEOmari Stripe ShortsPrevious Price €76.32Sale Price €15.26,https://www.shopbop.com/omari-stripe-short-aligne/vp/v=1/1506115934.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2080003434&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_98,ALIGNE,Omari Stripe Shorts,ALIGNEOmari Stripe Shorts,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/align/align3011933808/align3011933808_1746191551095_2-0._QL90_UX1128_.jpg,,"Model measurements:
Size 2: Cher (5'11"") usually wears size 0View all model measurementsMeasurements from size 2
Rise: 11.75in / 30cm
Inseam: 2.75in / 7cmSize Conversions","Fabric: Lightweight stretch jersey

Stripe print

Fixed cuffs

Covered elastic waistband

Shell: 96% cotton/4% elastane

Wash cold

Imported, Turkey"
1771968908-104,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €101.76,ALIGNE,Arlo Stripe Top,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/align/align3011833808/align3011833808_1746042339464_2-0._QL90_UX1128_.jpg,ALIGNEArlo Stripe TopPrevious Price €101.76Sale Price €20.35,https://www.shopbop.com/arlo-stripe-top-aligne/vp/v=1/1512276786.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2093607634&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_97,ALIGNE,Arlo Stripe Top,ALIGNEArlo Stripe Top,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/align/align3011833808/align3011833808_1746042339464_2-0._QL90_UX1128_.jpg,,"Model measurements:
Size 0: Cher (5'11"") usually wears size 0View all model measurementsMeasurements from size 0
Length: 20.5in / 52.0cm, from shoulderSize Conversions","Fabric: Mid-weight jersey

Stripe print

Collared neck

Lace-up at front

Shell: 96% cotton/4% elastane

Wash cold

Imported, Turkey

Short sleeves"
1771968912-105,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €193.33,Birds of Paradis,Summer Top,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/bpara/bpara303432473e/bpara303432473e_1743079750065_2-0._QL90_UX1128_.jpg,Birds of ParadisSummer TopPrevious Price €193.33Sale Price €38.67,https://www.shopbop.com/summer-top-birds-paradis/vp/v=1/1516616276.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2036840140&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_96,Birds of Paradis,Summer Top,Birds of ParadisSummer Top,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/bpara/bpara303432473e/bpara303432473e_1743079750065_2-0._QL90_UX1128_.jpg,"XS

S

M

L","Model measurements:
Size S: Sophie (5'9"") usually wears size SView all model measurementsMeasurements from size S
Length: 16.5in / 42.0cm, from shoulderBirds of Paradis Size Guide","Fabric: Lightweight, non-stretch weave

Stripe pattern and ruffled edges

Smocked elastic design

Square neckline

Shell: 100% cotton

Lined

Lining: 100% rayon

Wash cold

Imported, China

Adjustable shoulder straps"
1771968916-106,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €98.36,Seven Wonders,Calianna Mini Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/svnwn/svnwn3019015149/svnwn3019015149_1752705782190_2-0._QL90_UX1128_.jpg,Seven WondersCalianna Mini DressPrevious Price €98.36Sale Price €19.67,https://www.shopbop.com/calianna-mini-dress-seven-wonders/vp/v=1/1506289738.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2066138651&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_95,Seven Wonders,Calianna Mini Dress,Seven WondersCalianna Mini Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/svnwn/svnwn3019015149/svnwn3019015149_1752705782190_2-0._QL90_UX1128_.jpg,,"Model measurements:
Size XS: Drew (5'8"") usually wears size XS-SView all model measurementsMeasurements from size XS
Length: 32.25in / 82.0cm, from shoulderSeven Wonders Size Guide","Fabric: Lightweight, non-stretch weave

Smocked elastic back panel

Striped pattern

Mini length

Halter neckline

Sleeveless

Pullover design, no closure

Shell: 52% cotton/48% linen

Lining: 100% cotton

Hand wash

Imported, China"
1771968920-107,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €63.60,Seven Wonders,Amalia Top,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/svnwn/svnwn3016525270/svnwn3016525270_1749141484213_2-0._QL90_UX1128_.jpg,Seven WondersAmalia TopPrevious Price €63.60Sale Price €12.72,https://www.shopbop.com/amalia-top-seven-wonders/vp/v=1/1526543701.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2033823667&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_94,Seven Wonders,Amalia Top,Seven WondersAmalia Top,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/svnwn/svnwn3016525270/svnwn3016525270_1749141484213_2-0._QL90_UX1128_.jpg,,"Model measurements:
Size XS: Cher (5'11"") usually wears size XSView all model measurementsMeasurements from size XS
Length: 25.5in / 65.0cm, from shoulderSeven Wonders Size Guide","Fabric: Lightweight, non-stretch slubbed weave

Leaf print at hem

Side slit

Square neckline

Adjustable shoulder straps

Shell: 100% cotton

Lined

Lining: 100% cotton

Hand wash

Imported, China"
1771968923-108,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €317.98,Le Superbe,St. Tropez Midi Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lesup/lesup3038122b0d/lesup3038122b0d_1748033187181_2-0._QL90_UX1128_.jpg,Le SuperbeSt. Tropez Midi DressPrevious Price €317.98Sale Price €63.60,https://www.shopbop.com/tropez-midi-dress-le-superbe/vp/v=1/1572785640.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2031994252&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_93,Le Superbe,St. Tropez Midi Dress,Le SuperbeSt. Tropez Midi Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lesup/lesup3038122b0d/lesup3038122b0d_1748033187181_2-0._QL90_UX1128_.jpg,"XS

S

M

L","Model measurements:
Size XS: Giselle (5'10"") usually wears size XSView all model measurementsMeasurements from size XS
Length: 51.25in / 130.0cm, from shoulderLe Superbe Size Guide","Fabric: Heavyweight stretch crochet

Midi length

Scoop neck

Sleeveless

Pullover design, no closure

Shell: 80% cotton/20% nylon

Optional slip with adjustable straps

Lining: 100% polyester

Hand wash

Imported, China"
1771968927-109,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €89.04,Damson Madder,Chlo Holiday Print Shirt,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/damad/damad300611c3c8/damad300611c3c8_1743187698508_2-0._QL90_UX1128_.jpg,Damson MadderChlo Holiday Print ShirtPrevious Price €89.04Sale Price €17.81,https://www.shopbop.com/chlo-shirt-holiday-print-damson/vp/v=1/1506929424.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2017212383&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_92,Damson Madder,Chlo Holiday Print Shirt,Damson MadderChlo Holiday Print Shirt,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/damad/damad300611c3c8/damad300611c3c8_1743187698508_2-0._QL90_UX1128_.jpg,"6

8

10

12

14

16","Model measurements:
Size 6: Sophie (5'9"") usually wears size 6View all model measurementsMeasurements from size 6
Length: 26.5in / 67.0cm, from shoulderDamson Madder Size Guide","Fabric: Lightweight, non-stretch linen weave

Collared neck

Button placket

Patch breast pockets

Shell: 88% cotton/12% linen

Wash cold

Imported, India

Short sleeves"
1771968931-110,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €47.49,Z Supply,Amelie Linen Tank,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/zsupp/zsupp3143411168/zsupp3143411168_1745505527723_2-0._QL90_UX1128_.jpg,Z SupplyAmelie Linen TankPrevious Price €47.49Sale Price €9.50,https://www.shopbop.com/amelie-linen-tank-z-supply/vp/v=1/1534005347.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2003428277&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_91,Z Supply,Amelie Linen Tank,Z SupplyAmelie Linen Tank,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/zsupp/zsupp3143411168/zsupp3143411168_1745505527723_2-0._QL90_UX1128_.jpg,"XS

S

M

L

XL","Model measurements:
Size S: Samruddhi (5'8"") usually wears size XS-SView all model measurementsMeasurements from size S
Length: 17in / 43.0cm, from shoulderZ Supply Size Guide","Fabric: Lightweight, non-stretch weave

Smocked fabric

Square neckline

Shell: 55% linen/45% rayon

Lined

Lining: 100% rayon

Wash cold

Imported, China

Adjustable shoulder straps"
1771968935-111,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €419.74,JBQ,Beau Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/jbeeq/jbeeq3016619284/jbeeq3016619284_1751392934706_2-0._QL90_UX1128_.jpg,JBQBeau DressPrevious Price €419.74Sale Price €83.95,https://www.shopbop.com/beau-dress-jbq/vp/v=1/1587999858.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2082776715&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_90,JBQ,Beau Dress,JBQBeau Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/jbeeq/jbeeq3016619284/jbeeq3016619284_1751392934706_2-0._QL90_UX1128_.jpg,,"Model measurements:
Size XS: Margaret (5'11"") usually wears size XSView all model measurementsMeasurements from size S
Length: 22.75in / 58.0cm, from center backSize Conversions","Fabric: Mid-weight, low-stretch jersey

Chiffon hem with fringe trim

Pleated front

Mini length

Strapless

Sleeveless

Hook-and-eye and hidden zip at back

Shell: 97% modal/3% spandex

Trim: 100% polyester

Lined

Dry clean

Made in the USA of imported materials"
1771968938-112,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €394.30,HEVRON,Harlow Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/hevrn/hevrn301001c925/hevrn301001c925_1750190730758_2-0._QL90_UX1128_.jpg,HEVRONHarlow DressPrevious Price €394.30Sale Price €78.86,https://www.shopbop.com/harlow-dress-hevron/vp/v=1/1514842427.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2052918270&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_89,HEVRON,Harlow Dress,HEVRONHarlow Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/hevrn/hevrn301001c925/hevrn301001c925_1750190730758_2-0._QL90_UX1128_.jpg,,"Model measurements:
Size XS: Maelys (5'8"") usually wears size XSView all model measurementsMeasurements from size XS
Length: 33in / 84.0cm, from shoulder to front hemSize Conversions","Fabric: Lightweight, non-stretch poplin weave

Bubble hemline

Folded sleeve cuffs

Mini length

Collared neck

Short sleeves

Button placket

Self-belt at waist

On-seam side pockets

Shell: 100% cotton

Lined

Dry clean

Imported, China"
1771968942-113,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €149.24,o.p.t,Cotton Catalina Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/opttt/opttt3024620286/opttt3024620286_1747314431781_2-0._QL90_UX1128_.jpg,o.p.tCotton Catalina DressPrevious Price €149.24Sale Price €29.85,https://www.shopbop.com/cotton-catalina-dress-opt/vp/v=1/1558715782.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2087650656&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_88,o.p.t,Cotton Catalina Dress,o.p.tCotton Catalina Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/opttt/opttt3024620286/opttt3024620286_1747314431781_2-0._QL90_UX1128_.jpg,"XS

S

M

L

XL","Model measurements:
Size S: Sophie (5'9"") usually wears size SView all model measurementsMeasurements from size S
Length: 29.25in / 74.0cm, from shouldero.p.t Size Guide","Fabric: Lightweight stretch seersucker

Smocked elastic bodice

Plaid print

Mini length

Square neckline

Pullover design, no closure

Shell: 97% polyester/3% spandex

Lined

Lining: 100% cotton

Hand wash

Imported, China

Short puff sleeves with elastic cuffs"
1771968946-114,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €55.12,Lioness,The Boulevard Mesh Top,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lione/lione3069411833/lione3069411833_1750865767295_2-1._QL90_UX1128_.jpg,LionessThe Boulevard Mesh TopPrevious Price €55.12Sale Price €11.02,https://www.shopbop.com/boulevard-mesh-top-lioness/vp/v=1/1571673753.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2057020560&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_87,Lioness,The Boulevard Mesh Top,LionessThe Boulevard Mesh Top,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lione/lione3069411833/lione3069411833_1750865767295_2-1._QL90_UX1128_.jpg,"XXXXS

XXXS

XXS

XS

S

M

L

XL

XXL

XXXL

XXXXL","Model measurements:
Size S: Haley (5'9.5"") usually wears size SView all model measurementsMeasurements from size S
Length: 18.5in / 47.0cm, from shoulderLioness Size Guide","Fabric: Lightweight, super-stretch mesh

Camo print

Crew neck

Long sleeves

Sheer

Shell: 95% polyester/5% spandex

Hand wash

Imported, China"
1771968950-115,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €133.98,Solid & Striped,The Charlie Shorts,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/solid/solid3151793264/solid3151793264_1748380294305_2-0._QL90_UX1128_.jpg,Solid & StripedThe Charlie ShortsPrevious Price €133.98Sale Price €40.19,https://www.shopbop.com/charlie-short-solid-striped/vp/v=1/1545409391.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2090834920&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_86,Solid & Striped,The Charlie Shorts,Solid & StripedThe Charlie Shorts,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/solid/solid3151793264/solid3151793264_1748380294305_2-0._QL90_UX1128_.jpg,,"Model measurements:
Size XS: Brittany (5'9.5"") usually wears size XSView all model measurementsMeasurements from size S
Rise: 12.25in / 31cm
Inseam: 2.75in / 7cmSize Conversions","Fabric: Lightweight linen weave with stretch

Stripe print

Covered elastic waist with drawstring

On-seam side pockets

Shell: 50% linen/47% rayon/3% spandex

Hand wash

Imported, China"
1771968954-116,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €150.94,Solid & Striped,The Delta Top,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/solid/solid3151393264/solid3151393264_1748381873623_2-0._QL90_UX1128_.jpg,Solid & StripedThe Delta TopPrevious Price €150.94Sale Price €30.19,https://www.shopbop.com/delta-top-solid-striped/vp/v=1/1517703727.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2094349536&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_85,Solid & Striped,The Delta Top,Solid & StripedThe Delta Top,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/solid/solid3151393264/solid3151393264_1748381873623_2-0._QL90_UX1128_.jpg,,"Model measurements:
Size XS: Brittany (5'9.5"") usually wears size XSView all model measurementsMeasurements from size M
Length: 20in / 51.0cm, from shoulderSize Conversions","Fabric: Lightweight linen weave with stretch

Stripe print

Smocked elastic bodice

Open back with elastic straps

Square neckline

Adjustable shoulder straps

Shell: 50% linen/47% rayon/3% spandex

Hand wash or dry clean

Imported, China"
